FoF,Cell_id,true_labels,pred,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
FoF1_231005_fluorescent.nucleus,cell215,1,1,-0.014977582,-0.08431846,-0.03111653,0.023398807,-0.023138305,-0.073745124,-0.04338176,-0.12041129,-0.08743649,-0.20434134,-0.07572639,0.012287959,0.0015266836,-0.15820238,-0.12918675,0.0058632144,-0.095838174,-0.057946663,0.00028165244,0.04180484,-0.06360209,-0.16523172,-0.09581791,-0.022618048,-0.0079111755,-0.013567219,-0.041768797,-0.073675126,-0.0595879,-0.123485625,-0.028935801,-0.14404988
FoF2_231005_fluorescent.nucleus,cell7,0,0,0.018883586,-0.039984833,-0.008049667,0.033302266,-0.15011917,0.005219184,0.08050966,-0.104400255,0.025994848,-0.15187606,-0.02760652,0.048334178,-0.22130968,0.060046405,-0.11309177,0.05620096,-0.101895325,-0.43576342,0.058025096,-0.08706786,0.023767173,0.0045729987,0.11433574,0.1006306,0.119718194,-0.14795847,-0.0021990705,-0.26640382,0.1995201,0.20421748,0.05916972,-0.04739055
FoF1_231005_fluorescent.nucleus,cell307,3,0,0.0830284,-0.046385426,-0.10303858,0.054295503,-0.06949678,0.098634884,0.10196102,-0.107014075,0.1280609,-0.27380767,-0.07448615,0.08859907,-0.11357083,-0.041961096,-0.114948556,0.029993419,-0.065338686,-0.5119114,0.03752885,-0.20879848,0.054636896,-0.04081618,0.07683504,0.001260478,0.0775287,-0.14638649,0.120122835,-0.20697348,0.5465714,0.2068176,0.024894115,-0.14692783
FoF3_240918_fluorescent.nucleus,cell206,3,1,0.022595987,-0.017996322,-0.022582954,0.22612141,0.23393856,-0.029180255,-0.0029663872,-0.052261822,-0.017423538,-0.5137545,-0.009218207,-0.06894816,0.298379,-0.27877277,-0.12590708,0.026182774,-0.020773783,0.0652438,0.024836645,-0.018556818,-0.019514717,-0.456235,-0.08751798,-0.012192236,0.016768992,0.1944004,-0.0118949525,-0.027037267,0.34600288,-0.31183523,-0.0110136755,-0.17433183
FoF4_240918_fluorescent.nucleus,cell15,1,1,-0.115842775,-0.058937456,0.04292489,-0.23919612,0.8077596,0.012997961,0.03241785,-0.11767383,0.021079758,-1.238646,-0.12043485,-0.80417264,0.26190132,-0.10502648,0.1461547,-0.059076846,-0.09365998,0.5875236,-0.03684946,-0.3314857,-0.053653263,-0.20214087,-0.07351013,-0.10333922,-0.04925544,0.11366495,-0.01597878,-0.08298673,1.2076035,-0.53795356,-0.12719284,-0.08074061
FoF3_240918_fluorescent.nucleus,cell97,0,0,0.008565131,-0.0642371,-0.035740066,-0.102368936,0.08743063,-0.026249293,0.06754972,-0.06299308,-0.004301936,-0.32882035,-0.0121706305,-0.18640786,-0.104224235,0.05260855,-0.022387687,-0.042164057,-0.060385786,-0.15651157,-0.034299254,-0.16892043,-0.035763655,0.07027176,0.053069178,-0.032923825,-0.001070627,-0.118858874,0.040218323,-0.13527764,0.4468016,0.106308416,-0.052326508,-0.039663948
FoF1_231005_fluorescent.nucleus,cell22,1,1,-0.0775126,-0.06882805,-0.036397845,-0.09086573,0.05585468,-0.07969958,-0.07423052,-0.07238122,-0.08928828,-0.23231135,-0.037318967,-0.16027892,0.10997927,-0.036286965,0.02542288,-0.09653123,-0.07059254,0.0857713,-0.09877215,-0.20509757,-0.09003893,-0.15295634,-0.06275668,-0.08269309,-0.07969925,-0.086968616,-0.043255076,-0.09230265,0.040348902,-0.20479058,-0.09420574,-0.042493522
FoF4_231005_fluorescent.nucleus,cell53,3,2,-0.13329554,-0.071716994,-0.005860596,0.15757674,-0.23584719,-0.0827705,-0.07075359,-0.09705116,-0.075572774,-0.02840795,-0.08414807,0.032347433,0.1766885,-0.114546746,-0.012695883,-0.04360204,-0.08101879,-0.12737326,-0.040072676,-0.17718329,-0.072886124,-0.3442289,-0.10910329,-0.04672037,-0.03470691,0.053949535,-0.11427405,-0.05466915,-0.23714504,-0.18124035,-0.069350794,-0.054256003
FoF4_240918_fluorescent.nucleus,cell24,1,3,0.16267703,-0.040040962,0.024052419,-0.4613967,0.92174226,0.019134782,0.07536079,-0.19783595,-0.013207709,-1.7579881,-0.05520449,-0.9365454,0.006177202,-0.15682898,-0.05098878,0.0986727,-0.16201459,0.38283634,0.11194922,-0.3221178,-0.05978668,-0.20656538,-0.058322296,0.07582026,0.10448021,-0.10293642,0.041514687,-0.3603883,1.5936286,-0.3722754,0.018432084,-0.24688856
FoF1_231005_fluorescent.nucleus,cell193,1,1,0.018321184,-0.0743829,-0.016003257,0.12284323,0.07727322,-0.040102765,0.046035945,-0.112209305,-0.032490287,-0.057928838,-0.07501126,0.18632841,0.00058247335,-0.28785843,-0.23928654,-0.032859772,-0.050848167,-0.0128347445,-0.038125,0.25569177,-0.053369254,-0.07238118,-0.08599212,-0.08749215,-0.026626904,0.10957427,0.10403556,0.017962001,-0.044045772,-0.112165585,-0.07187236,-0.2381877
FoF1_231005_fluorescent.nucleus,cell107,3,2,-0.05292111,-0.07727297,-0.10936445,0.1354707,-0.051347896,-0.061323978,-0.055416845,-0.11191589,-0.04999898,0.0029977579,-0.08607294,0.12746495,0.12811843,-0.23699734,-0.12506288,-0.09502165,-0.092657596,-0.036142994,-0.08363055,-0.0028535556,-0.11959778,-0.27866784,-0.1348438,-0.117275506,-0.08909532,0.079205774,-0.052990004,-0.039012536,-0.26729876,-0.23003884,-0.12112076,-0.16493092
FoF3_231005_fluorescent.nucleus,cell21,3,1,-0.051993817,-0.053957567,-0.04375876,0.094741635,0.13456893,-0.08301402,0.010053692,-0.08614338,-0.06350324,-0.36621588,-0.080289096,-0.016571153,0.0041727666,-0.19835085,-0.21331793,-0.032417353,-0.07722007,-0.13613334,-0.0151835885,0.04963261,-0.056233168,-0.18350828,-0.09013431,-0.0041941446,0.023052227,0.1424925,-0.028293468,-0.0737607,0.25596926,-0.08590434,-0.040994693,-0.1498407
FoF4_240918_fluorescent.nucleus,cell39,3,2,-0.035431128,-0.049431726,0.022586912,-0.0060075484,-0.02870113,-0.053992324,-0.026116414,-0.14533414,-0.06948351,-0.0051006693,-0.09167684,0.20586242,-0.36304432,-0.22785729,-0.40506938,-0.0058673043,-0.10858174,-0.3358937,-0.023205373,0.3096489,-0.03333173,0.08081258,-0.122488335,-0.02136822,0.02793892,-0.011098728,-0.008680668,-0.08029135,-0.115142375,0.14405254,-0.06791964,-0.26477957
FoF3_231005_fluorescent.nucleus,cell99,0,0,0.0006089909,-0.06973602,-0.07587904,-0.329404,0.7278091,-0.08046949,0.031119725,-0.11595093,-0.11116393,-1.0724409,-0.015250349,-0.84566545,0.057916224,0.26741487,0.2596305,0.14401893,-0.097986646,0.31929535,0.123544335,-0.43640032,0.08898607,-0.01057921,0.0025580646,0.17469287,0.19395638,-0.08038409,-0.08156712,-0.18485683,1.4481404,-0.17149627,0.11731873,0.13537447
FoF4_240918_fluorescent.nucleus,cell55,1,0,0.10972703,-0.026862226,-0.021128442,-0.1191077,0.11406799,0.009921863,0.033567972,-0.09709214,-0.0006526504,-0.28004345,-0.050098244,-0.1711101,-0.08327352,0.036794543,-0.02761297,-0.017337497,-0.07659811,-0.111735955,-0.016295403,-0.11627481,-0.045642063,0.01149822,-0.045448765,-0.01022176,0.023608267,-0.025885869,0.019428127,-0.11116089,0.30193183,0.03683805,-0.033172555,-0.086382076
FoF4_240918_fluorescent.nucleus,cell87,1,0,-0.02339418,-0.12490471,-0.012174061,0.048835576,-0.21077059,-0.10055923,0.07153551,-0.09631583,-0.11414556,-0.18396327,-0.021462597,-0.15109728,0.060263276,0.14159077,0.1292337,0.017288925,-0.07002046,-0.2731347,0.013455625,-0.26802844,-0.0075536883,-0.12598431,0.08675218,0.06494651,0.06275811,-0.13090292,-0.008600588,-0.20410357,0.277494,0.12507904,0.029322956,0.10490763
FoF2_231005_fluorescent.nucleus,cell10,1,2,-0.13507962,-0.022534179,-0.015529721,0.47599077,-0.33090746,-0.059785217,-0.011325426,0.017152684,-0.038172085,-0.0012633689,0.0073680077,0.13525368,0.5230609,-0.19275731,0.042920858,-0.037352126,0.00021857023,-0.14839788,-0.023134807,-0.15895382,-0.055616233,-0.63562614,-0.06294519,-0.03354188,-0.023078207,0.19734342,-0.07400228,-0.0054395134,-0.26601166,-0.23162565,-0.05303065,-0.0201293
FoF1_231005_fluorescent.nucleus,cell324,1,1,-0.09149171,-0.10907158,-0.0972137,-0.033010125,0.38178113,-0.0981119,-0.101958305,-0.09653309,-0.093167596,-0.25272948,-0.093775176,-0.012144495,0.045246918,-0.39473206,-0.24180251,-0.12046255,-0.08557196,0.28407776,-0.114500955,0.13799725,-0.13740107,-0.2581598,-0.21910478,-0.15511471,-0.11664224,0.1616674,-0.018501112,0.020082723,0.001696486,-0.4843356,-0.13538592,-0.27795708
FoF1_231005_fluorescent.nucleus,cell116,1,1,-0.105647735,-0.100056484,-0.0424177,0.048222482,0.20893145,-0.08940826,-0.044656318,-0.08242215,-0.09008143,-0.20252986,-0.06063088,-0.026784088,0.14613461,-0.2691233,-0.10471811,-0.08955102,-0.06503232,0.21175283,-0.081702024,0.023839103,-0.114170566,-0.28065127,-0.13134955,-0.10172146,-0.07757209,0.13557914,-0.011992599,-0.008750033,-0.056661613,-0.394961,-0.095126666,-0.16323715
FoF4_231005_fluorescent.nucleus,cell100,2,2,-0.10543826,-0.134761,-0.0402522,0.23230274,-0.07274763,-0.107100755,-0.02047691,-0.098715365,-0.09914168,0.01100564,-0.085135445,0.2995916,-0.1799652,-0.40024003,-0.41602975,-0.07641281,-0.094341695,-0.23571709,-0.05526574,0.35998815,-0.05922507,-0.18540916,-0.1255542,-0.039377753,0.0064062686,0.107410096,0.036155604,-0.056625813,-0.30139005,-0.08434704,-0.070461705,-0.30480838
FoF1_240918_fluorescent.nucleus,cell1,3,3,-0.8155172,-0.39823627,-0.035308924,-1.2498436,1.1858808,-0.36629742,-0.25204548,0.75491583,-0.075650886,-1.7300745,0.39119953,-1.412008,-1.621043,0.9067783,-0.36497718,-0.2467075,0.4996484,-1.2065217,-0.27669984,-0.14369275,0.46314794,2.218224,0.36819524,0.025051206,0.03799718,-1.3078778,0.38796094,0.3628019,4.5601816,2.087526,0.0075510573,0.23131624
FoF3_231005_fluorescent.nucleus,cell8,3,3,0.02619353,-0.19317073,0.08342938,-1.0367887,3.104491,-0.017379012,0.06541392,-0.18679208,-0.018863203,-3.254891,-0.23795927,-1.6195556,-0.21050891,-0.8351105,-0.59487736,-0.0826153,-0.22059496,1.8126616,-0.034488175,0.34734243,-0.033633485,0.07005249,-0.34990212,-0.051050883,0.04751175,0.4956882,0.27867216,-0.06612891,3.0736008,-1.3488839,-0.08909096,-0.8669454
FoF3_231005_fluorescent.nucleus,cell32,0,1,-0.113259,-0.07247243,-0.024320044,0.006210721,0.104829,-0.10537207,-0.08735634,-0.06917488,-0.11626614,-0.14583215,-0.05061306,-0.0053279065,0.054595247,-0.16751705,-0.11705916,-0.07721077,-0.062373504,0.07415944,-0.07828964,0.024241667,-0.09248161,-0.16796994,-0.12942202,-0.0880461,-0.077492066,0.046938397,-0.040943287,0.004905902,-0.04062729,-0.20876566,-0.09213991,-0.105639234
FoF1_240918_fluorescent.nucleus,cell39,1,3,-0.039878804,-0.039605297,-0.022277808,-0.11150807,0.12656936,-0.06993657,-0.050087765,-0.0506111,-0.06916839,0.033444863,-0.037827246,0.09140903,-0.21573584,-0.11835837,-0.19153418,-0.112515375,-0.03284385,-0.01287142,-0.12502922,0.19227266,-0.097286664,0.12942171,-0.06864895,-0.118382215,-0.08767874,-0.030990096,0.043023795,0.006622008,-0.13823736,-0.019940373,-0.11802828,-0.14255267
FoF3_240918_fluorescent.nucleus,cell142,1,0,-0.06281906,-0.10571141,-0.057214946,-0.02500198,-0.30363363,-0.11738882,-0.072710454,-0.09159309,-0.115332976,-0.12047876,-0.02420966,-0.15079646,0.06634821,0.036836486,0.010516277,-0.050403245,-0.08475111,-0.15778476,-0.05419618,-0.21840599,-0.09297176,-0.17194398,0.0195806,-0.026463382,-0.08827253,-0.18295866,-0.15495586,-0.20125642,-0.07582708,-0.03786124,-0.051157266,0.001916538
FoF3_240918_fluorescent.nucleus,cell144,1,1,-0.080609635,-0.075729415,0.026888236,-0.018093027,0.03375841,-0.07120156,-0.023318596,-0.119647406,-0.068655826,-0.23752046,-0.04571435,-0.12267421,0.078147754,-0.055919282,0.039761666,-0.018187065,-0.0848583,-9.128824e-06,-0.025362564,-0.13102438,-0.05929014,-0.19967806,-0.033647098,-0.016356492,-0.0034452546,-0.007265337,-0.07874929,-0.07907608,0.032760546,-0.16348647,-0.030865438,-0.034825142
FoF3_231005_fluorescent.nucleus,cell65,3,0,-0.12926139,-0.13709056,-0.032559305,-0.14549859,-0.035221126,-0.08496038,0.04115932,-0.068741985,-0.07295981,-0.59266436,-0.08369528,-0.38750565,-0.12738158,0.10785167,-0.018192498,0.014842782,-0.08900828,-0.2990259,0.031796828,-0.31795704,0.029528774,0.08020763,0.0063557997,0.06533975,0.08388624,-0.1677963,-0.023184583,-0.18043467,0.71642077,0.20138873,0.012577331,-0.025357397
FoF4_240918_fluorescent.nucleus,cell42,1,1,-0.11819664,-0.04552247,-0.037919823,0.09762983,-0.035647944,-0.09588123,-0.12044911,-0.055960946,-0.08173618,-0.07460703,-0.044123664,0.029621145,0.16892631,-0.21978079,-0.10535042,-0.14067923,-0.031799585,0.049488626,-0.13222456,-0.0489724,-0.15442619,-0.3320706,-0.13888174,-0.16456467,-0.14803338,0.08665204,-0.082819976,0.010544984,-0.2448771,-0.3250277,-0.1509442,-0.12055148
FoF1_231005_fluorescent.nucleus,cell260,1,1,-0.06472665,-0.09491199,-0.04248426,0.006204933,0.06540577,-0.08182526,-0.052661102,-0.07985445,-0.08910593,-0.30794394,-0.06669481,-0.122965954,0.070124276,-0.10002379,-0.044740237,-0.021909624,-0.084395036,0.027860446,-0.022232447,-0.13873698,-0.033283502,-0.19689436,-0.088497266,-0.01902902,-0.005360362,-0.007414367,-0.033015713,-0.07290727,0.13605317,-0.18422353,-0.03951166,-0.08825517
FoF1_231005_fluorescent.nucleus,cell89,1,1,-0.1251573,-0.11632316,-0.0841994,0.027994107,0.018867875,-0.104897484,-0.079109415,-0.096589625,-0.09866312,-0.19091327,-0.07863708,-0.1026528,0.13136962,-0.14812501,-0.024965955,-0.085146986,-0.07530919,0.058592655,-0.0778924,-0.14455232,-0.09373995,-0.24630107,-0.12865588,-0.093427286,-0.07168842,0.026666963,-0.07606442,-0.03485086,-0.00875642,-0.2458948,-0.10503808,-0.09654306
FoF1_231005_fluorescent.nucleus,cell3,3,1,-0.016056702,-0.10330095,-0.06704408,-0.060427688,0.20850484,-0.023798713,0.03918303,-0.090322234,-0.042547435,-0.6523521,-0.11378907,-0.36948305,0.12642537,-0.10461733,0.015274372,0.029908767,-0.104028225,0.118066385,0.031140935,-0.26534837,-0.024815682,-0.24141824,-0.087859064,0.009799514,0.040234774,0.029442046,0.028080115,-0.15162995,0.53803873,-0.2293241,-0.00897699,-0.15843026
FoF4_231005_fluorescent.nucleus,cell14,3,2,-0.06669748,-0.080850065,-0.062840715,0.048861932,-0.15375698,-0.067719564,0.04290848,-0.058644928,-0.058669116,0.006026227,-0.06495208,0.071636885,-0.10766084,-0.05501319,-0.1561439,-0.04703611,-0.08459666,-0.24182887,-0.038274884,0.010161733,-0.06572092,0.021961223,-0.017650353,-0.041979134,-0.03912592,-0.020910809,0.015464754,-0.09288133,0.004784585,0.095408514,-0.05381324,-0.08796105
FoF4_231005_fluorescent.nucleus,cell134,1,3,-0.006470751,-0.09054627,-0.05758778,-0.23078556,0.4926418,-0.063849725,-0.021666756,-0.09181064,-0.07439462,-0.100810565,-0.08912419,0.09792107,-0.48703596,-0.31110716,-0.41346088,-0.06473099,-0.09418863,0.12325636,-0.07074286,0.41912496,-0.047278985,0.27333033,-0.16186005,-0.08036877,-0.043203637,0.06519893,0.12077088,0.04124377,0.20531283,-0.10621351,-0.06267364,-0.30178535
FoF4_240918_fluorescent.nucleus,cell103,1,1,0.013548249,0.043486036,0.052541446,-0.07852828,0.44256875,0.09031577,0.044233404,-0.07377595,0.124865025,-0.58358634,-0.0512017,-0.41965017,0.27037293,-0.13521281,0.12481077,-0.13367009,-0.01154775,0.32273352,-0.12899272,-0.271612,-0.14526221,-0.28922674,-0.086453326,-0.20013484,-0.12968498,0.15185991,-0.028895237,-0.07339968,0.54629755,-0.4366547,-0.19695362,-0.08452316
FoF3_240918_fluorescent.nucleus,cell45,1,3,0.033204354,-0.08922548,-0.0843338,-0.23602304,0.55009633,-0.04851211,0.05803864,-0.086064786,-0.06737073,-0.41174683,-0.081629924,-0.1269364,-0.32939717,-0.21120048,-0.27859527,0.007050782,-0.10036738,0.13155319,-0.008390428,0.2650625,-0.04367216,0.19778651,-0.100545086,-0.021712445,-0.005671269,0.05204338,0.10247918,-0.056956407,0.5954989,-0.078743204,-0.010479204,-0.22234312
FoF3_240918_fluorescent.nucleus,cell57,0,0,0.0501143,-0.058305487,-0.039868087,-0.16748908,0.53368443,0.029055677,0.19602646,-0.1158409,0.053127375,-0.9342098,-0.056764506,-0.6714131,0.07148977,-0.070901126,0.04272763,0.032835707,-0.114943996,0.26397312,0.029095452,-0.19494691,-0.05166534,-0.123191796,0.04799807,-0.018603427,-0.0028945757,0.033168294,-0.0015621819,-0.29489863,1.268517,-0.23744883,-0.052900475,-0.08233124
FoF3_240918_fluorescent.nucleus,cell164,1,0,-0.1371514,-0.11005321,-0.09035957,0.07253437,-0.20973927,-0.112545505,-0.08504392,-0.09620343,-0.10509443,-0.10340911,-0.0697252,-0.10298409,0.19388375,-0.02845411,0.07625872,-0.0685406,-0.07736294,-0.085459456,-0.060576234,-0.31176144,-0.079612546,-0.27156276,-0.098030135,-0.06525068,-0.06250319,-0.04855699,-0.12856987,-0.0705971,-0.060057446,-0.13848065,-0.086815536,0.009592505
FoF1_240918_fluorescent.nucleus,cell27,3,3,0.014476545,0.003860511,0.009768134,-0.26650944,0.4325612,-0.014644397,-0.036424614,-0.046791397,-0.027900528,-0.31898892,-0.03238453,-0.11320436,-0.23317772,-0.12203471,-0.18427216,-0.08370726,-0.02507394,0.18181594,-0.096268654,0.20822789,-0.08535351,0.17606103,-0.063534126,-0.08629857,-0.057302073,-0.062289957,0.091595605,-0.025783401,0.23155949,-0.10036521,-0.090236336,-0.20075199
FoF1_231005_fluorescent.nucleus,cell42,1,1,-0.08866047,-0.10263118,-0.047823735,-0.006368365,-0.033040747,-0.07840267,-0.053014897,-0.09056549,-0.07861264,-0.19240521,-0.07319747,-0.14019951,0.14140809,-0.060586605,0.034027845,-0.05573321,-0.08851521,0.015798531,-0.046912357,-0.23400563,-0.077479556,-0.22199056,-0.102189705,-0.049293738,-0.040479768,-0.008352051,-0.064544976,-0.07549091,0.027628671,-0.19038527,-0.066436544,-0.06293664
FoF2_231005_fluorescent.nucleus,cell1,1,3,-0.200972,-0.14103328,-0.21068844,-1.1208599,1.3254486,-0.31196308,-0.048361704,-0.10923353,-0.3789474,-1.0145792,0.19148228,-0.9004356,-0.8547547,0.4868473,0.08612757,0.3773781,0.035590272,0.4063605,0.25180086,-0.1114953,0.17712826,0.85842705,0.11626324,0.41475832,0.4047885,-0.53318393,-0.18134008,-0.28659162,2.136591,0.26815617,0.38124135,0.31733036
FoF2_231005_fluorescent.nucleus,cell1,1,3,-0.021379214,-0.13604039,-0.22052488,-0.94073486,1.9595879,-0.22155406,0.11351786,0.013983408,-0.3405751,-1.3711219,0.27422723,-1.0690434,-0.34558356,0.4338327,0.278741,0.5506289,0.13846457,1.0543733,0.4345836,0.066743135,0.29022348,0.6688473,0.07190125,0.60008734,0.6018728,-0.15947983,-0.019922018,-0.15105674,2.6294708,0.053891,0.51624286,0.30992538
FoF2_231005_fluorescent.nucleus,cell50,1,1,0.04017558,-0.09026173,-0.063284345,0.021838836,0.56704605,0.044403806,0.07710658,-0.14773804,0.059542213,-0.4798316,-0.10057919,-0.11739342,0.165761,-0.4168543,-0.15672696,-0.07094134,-0.087522745,0.38262787,-0.04743828,0.13416599,-0.12900007,-0.28563243,-0.1150343,-0.1556054,-0.07676475,0.22590779,0.06964257,-0.068835616,0.38750306,-0.5179226,-0.12796107,-0.31067044
FoF4_240918_fluorescent.nucleus,cell17,3,3,0.0057324115,-0.048952073,-0.03377353,-0.17080201,-0.025827194,-0.013801251,0.025735315,-0.0935197,-0.012559949,-0.057770114,-0.07303896,-0.020811232,-0.34153178,0.08317991,-0.13904124,-0.046627317,-0.093174174,-0.32338542,-0.043254267,-0.06693399,-0.05054539,0.20286636,0.02126572,-0.047306865,0.006991756,-0.18106663,0.06758873,-0.17208192,0.26588643,0.21845184,-0.061736345,-0.07847166
FoF1_240918_fluorescent.nucleus,cell36,3,3,-0.37115008,-0.12514201,0.15361252,-0.5400847,2.0279632,-0.10156424,-0.05682733,-0.12815242,-0.12381198,-2.64566,-0.044920743,-1.674677,0.24731593,0.0520159,0.36507505,0.11850801,-0.08323946,1.267835,0.14094262,-0.34519935,0.23153126,-0.021706201,-0.045662954,0.22683597,0.17661789,0.11311906,-0.19510394,0.031842604,2.946621,-0.78288496,0.0843758,0.20533004
FoF3_240918_fluorescent.nucleus,cell65,3,3,-0.07379313,-0.055253662,0.014039792,-0.20145261,0.08877095,-0.066691205,-0.017633438,-0.076511115,-0.05931038,-0.2019305,-0.028513655,-0.18383467,-0.17950071,0.05118891,-0.0048676664,-0.06994568,-0.055757303,-0.063803196,-0.079083994,-0.13661304,-0.07302089,0.09694364,-0.000181871,-0.060555074,-0.05099807,-0.12470386,-0.030599236,-0.09638012,0.24706173,0.0057762824,-0.06972802,0.0056735184
FoF1_231005_fluorescent.nucleus,cell283,0,0,-0.118155845,-0.09111926,-0.008754177,0.05683289,-0.12524182,-0.08384952,0.007893467,-0.089697614,-0.02380718,-0.32512772,0.02519802,-0.20984238,0.17465048,0.14819145,0.16096541,-0.056047615,-0.010735204,-0.20542425,-0.047001064,-0.3482624,-0.07954349,-0.17956908,0.12645206,-0.06035916,-0.012848114,-0.195793,-0.053409725,-0.16544561,0.3399013,0.07141005,-0.07866164,0.09179805
FoF3_240918_fluorescent.nucleus,cell2,3,3,-0.031782754,-0.099821284,0.017558537,-0.20018837,0.34392786,-0.07600779,-0.014412085,-0.07206015,-0.08137491,-0.5650083,-0.04277244,-0.36658683,-0.07777318,-0.082418695,-0.077668235,-0.022885576,-0.07802384,0.085420616,-0.037748717,-0.06111581,-0.027694773,-0.0081407465,-0.08328405,-0.01733338,-0.004533953,-0.03707838,-0.0030708443,-0.075970635,0.575424,-0.11356978,-0.043013398,-0.12650372
FoF1_240918_fluorescent.nucleus,cell25,1,0,-0.075951785,-0.092491046,-0.03238028,-0.014613144,-0.23052536,-0.0789485,0.06952973,-0.09283532,-0.051321045,-0.24235708,0.0030439997,-0.20250387,0.012858596,0.16393541,0.12490192,0.00049762754,-0.06211736,-0.27526063,-0.003728496,-0.326309,-0.026534814,-0.036201976,0.18936753,0.01625452,-0.012746611,-0.25091857,-0.030976404,-0.24746524,0.4096791,0.11858995,0.004890087,0.122056335
FoF1_231005_fluorescent.nucleus,cell7,1,1,-0.10774041,-0.10942639,-0.060056478,-0.19542608,0.39359555,-0.110761546,-0.012715263,-0.10938829,-0.11981495,-0.5042299,-0.087487854,-0.28256565,0.026512988,-0.11502146,-0.056361288,0.015002259,-0.1113865,0.25836033,0.015842935,-0.045405533,-0.042877905,-0.05965451,-0.10288362,0.008505043,0.042087413,0.00995503,0.05447533,-0.038749114,0.46162426,-0.23128442,-0.002468469,-0.14463288
FoF2_231005_fluorescent.nucleus,cell21,0,0,-0.09487681,-0.11564305,-0.04445581,-0.06379091,0.09572722,-0.084570095,-0.012836084,-0.08257292,-0.07729167,-0.39294976,-0.058813334,-0.23777527,0.077077754,0.0076214354,0.045780756,-0.035203062,-0.07301771,0.044355087,-0.034951035,-0.23050292,-0.051064633,-0.11891483,0.00024346588,-0.046227917,-0.020209119,-0.081258066,-0.006168755,-0.10246452,0.30650872,-0.13198367,-0.051035326,-0.036213785
FoF3_231005_fluorescent.nucleus,cell39,0,0,0.037931487,-0.080918156,-0.071885765,0.18896803,-0.33028817,-0.022362504,0.10183983,-0.14976759,0.0024678675,0.03966617,-0.044837482,0.14532948,-0.026339399,0.06089866,0.00547236,0.0730531,-0.09598556,-0.5580685,0.081298076,-0.22487709,0.038955655,-0.139229,0.089890435,0.08537516,0.11068225,-0.055969108,-0.026532438,-0.17612952,0.19745746,0.21871567,0.08729068,0.040078264
FoF1_231005_fluorescent.nucleus,cell154,1,1,-0.1026833,-0.08403908,-0.018443687,0.07723414,0.097874254,-0.08508149,-0.06514542,-0.097048834,-0.09694793,-0.22538699,-0.09062421,-0.073128685,0.26576453,-0.2339139,-0.028910473,-0.0685375,-0.085937954,0.21857925,-0.06325739,-0.0778261,-0.10672146,-0.37725902,-0.1634724,-0.08371169,-0.06798969,0.13889697,-0.047140073,-0.01329155,-0.12309198,-0.4144368,-0.09541414,-0.13808107
FoF3_231005_fluorescent.nucleus,cell57,0,0,-0.022424154,-0.08832873,-0.053939424,-0.1950719,0.04343527,-0.059375875,-0.013118414,-0.107766464,-0.046837658,-0.4068246,-0.012971211,-0.33933932,-0.0024564285,0.12018588,0.07486071,-0.086916655,-0.07550205,-0.0811841,-0.08194648,-0.37033683,-0.09441442,-0.057316966,0.06063134,-0.04905761,-0.05166632,-0.21039742,-0.057130575,-0.23061663,0.35213047,-0.046406105,-0.06465051,-0.006630934
FoF2_231005_fluorescent.nucleus,cell60,3,1,0.12912825,-0.031728882,-0.008414803,-0.08761032,0.59759724,0.039481815,0.11706112,-0.065044,0.043414928,-0.61676335,-0.064973585,-0.21716213,0.059017442,-0.2150512,-0.15248778,-0.0026204102,-0.052376762,0.34353012,0.001356516,0.1391168,-0.054408923,-0.04674587,-0.024933362,-0.060768172,0.003910104,0.15465295,0.14382057,-0.07383481,0.60865533,-0.296414,-0.05923582,-0.24313077
FoF1_231005_fluorescent.nucleus,cell219,1,0,-0.07045327,-0.09150505,-0.06537323,0.122112304,-0.26097587,-0.09008138,-0.057871453,-0.12291565,-0.07879169,-0.2747003,-0.11253147,-0.063658185,0.12534787,-0.031894073,-0.032502867,0.018115506,-0.10309358,-0.23099038,0.02542302,-0.2568342,-0.02724188,-0.29552814,-0.04638443,0.012224031,0.0410594,-0.05973822,-0.080237344,-0.13406183,0.0075905323,-0.053378724,-0.02527938,-0.07521516
FoF1_231005_fluorescent.nucleus,cell293,1,1,-0.093498595,-0.082221285,-0.07515715,0.13101302,-0.09985307,-0.07800423,-0.08661608,-0.093812466,-0.072111815,-0.017740574,-0.0652903,0.04198343,0.17535713,-0.18145835,-0.046043407,-0.09714021,-0.064254634,-0.012252168,-0.084811494,-0.1105454,-0.10607791,-0.31140232,-0.13986604,-0.108017616,-0.09163893,0.06704958,-0.09108122,-0.013629595,-0.24015707,-0.24641097,-0.11482359,-0.09772665
FoF1_240918_fluorescent.nucleus,cell31,3,3,1.2472811,0.07359046,-0.1881103,-3.923699,9.7137375,0.2648704,0.32167122,-0.048179578,0.1030958,-9.028436,0.16062307,-5.015937,-0.945806,-0.50685143,-0.7343371,0.59273547,-0.06708589,5.4423094,0.58135104,0.4561766,0.45114678,1.8536654,-0.34518784,0.6166497,0.7962549,0.6439089,0.81024283,-0.19252127,10.559174,-2.4001997,0.5612482,-1.2601218
